comparison_layer,strategy,display_name,as_of,equity_cost_5bps
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-02-16,3.942156841194804
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-02-20,3.843867897102347
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-02-21,3.8290813703169504
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-02-22,4.108989980351247
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-02-23,4.046944145860941
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-02-26,4.099368805011305
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-02-27,4.094391571652901
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-02-28,4.029110183329742
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-02-29,4.183094154641448
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-01,4.451317317943365
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-04,4.517677538795384
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-05,4.3846043532188475
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-06,4.542913437078144
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-07,4.773749422748395
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-08,4.498711834942378
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-11,4.398465651718526
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-12,4.530690883166375
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-13,4.370661015473535
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-14,4.249643068282952
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-15,4.211053983165783
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-18,4.201194370427368
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-19,4.147535654049974
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-20,4.246737849308424
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-21,4.3892113435037565
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-22,4.394902142279329
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-25,4.369326801255446
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-26,4.328356175483425
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-27,4.39905540851649
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-03-28,4.400475381323512
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-01,4.469562124681519
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-02,4.371235104023745
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-03,4.3860135005012095
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-04,4.2045200497709105
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-05,4.266584530802534
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-08,4.285182140370546
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-09,4.3529163180678285
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-10,4.2425531082346275
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-11,4.376057619320581
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-12,4.170964725299568
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-15,4.08398770346323
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-16,4.1230275070187155
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-17,3.9459404912951053
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-18,3.8313999373707186
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-19,3.605154532719337
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-22,3.680143615279088
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-23,3.797274469779476
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-24,3.874142541196685
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-25,3.979011011304887
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-26,4.106203313436013
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-29,4.14801690776491
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-04-30,4.023826451763144
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-01,3.822915163246525
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-02,3.938674010990205
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-03,4.074921759502421
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-06,4.196826156821657
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-07,4.149031859794208
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-08,4.151603943706933
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-09,4.12847188721405
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-10,4.183784606301646
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-13,4.19602922448753
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-14,4.2947207070662206
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-15,4.483200886961654
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-16,4.447882994252701
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-17,4.406509532002124
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-20,4.544916821254661
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-21,4.5321912948235195
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-22,4.598360136149242
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-23,4.571801515048599
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-24,4.695057765030705
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-28,4.813795541563408
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-29,4.677409759583406
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-30,4.63242094543724
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-05-31,4.567057937977334
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-03,4.567057937977334
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-04,4.520028794250372
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-05,4.801838349137989
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-06,4.756497460021199
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-07,4.7274907457183755
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-10,4.82234427277771
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-11,4.8321834093960145
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-12,5.035265632024174
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-13,5.127083064063798
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-14,5.095047616242599
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-17,5.204061735421388
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-18,5.310842013421271
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-20,5.098226430891992
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-21,5.020874727511083
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-24,4.8059129184682154
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-25,4.906908911533591
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-26,4.88382232107426
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-27,4.840106219981434
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-06-28,4.910328358225239
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-01,4.910328358225239
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-02,5.009740040663002
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-03,5.131155144493991
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-05,5.149010822696943
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-08,5.297293884415776
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-09,5.294821386325765
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-10,5.473775889959925
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-11,5.2102366545085985
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-12,5.292242666394229
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-15,5.300525231657188
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-16,5.3484904475737665
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-17,4.78498729183937
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-18,4.7900964027554105
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-19,4.573898373181448
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-22,4.862646121724509
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-23,4.75232547618823
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-24,4.393273878721724
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-25,4.343570612226997
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-26,4.389840413072018
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-29,4.385281487011077
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-30,4.3062698360061
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-07-31,4.4496594616985075
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-01,3.981648638080828
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-02,3.875264900061653
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-05,3.8412064642783816
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-06,3.8585304836657484
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-07,3.8050111194448335
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-08,3.9357423551650594
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-09,3.924150752582338
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-12,3.9354077600140323
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-13,4.014993085050982
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-14,4.009941552618624
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-15,4.1059495791148635
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-16,4.101625724282015
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-19,4.136340500336855
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-20,4.109099843624153
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-21,4.13811105183862
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-22,4.0677116357082115
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-23,4.121983475917248
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-26,4.070445453253084
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-27,4.092895190011722
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-28,4.05612763640444
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-29,4.050315905684784
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-08-30,4.103056522089164
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-03,3.947123934077866
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-04,3.953568579624109
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-05,3.9429986528160095
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-06,3.8589468018351996
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-09,3.896922270578905
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-10,3.9173577822110737
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-11,4.007955970094305
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-12,3.9991525283890934
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-13,4.0347177344937855
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-16,4.007940670351325
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-17,4.0103916342811745
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-18,3.988348081994667
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-19,4.07291100373119
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-20,4.043246128859343
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-23,4.051077568590145
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-24,4.0755148126803675
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-25,4.089498069732963
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-26,4.162295372369604
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-27,4.1294202792776185
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-09-30,4.11094963440591
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-01,4.053599120647339
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-02,4.080797868421127
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-03,4.0880444325661704
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-04,4.115906684611538
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-07,4.110318597260077
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-08,4.130480556560995
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-09,4.1519578554420535
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-10,4.137450165998989
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-11,4.1547448537788725
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-14,4.192879685497246
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-15,4.084564321193927
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-16,4.084564321193927
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-17,4.100577746095726
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-18,4.1024493179088735
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-21,4.098619146677299
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-22,4.0910412363603355
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-23,4.07281970296328
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-24,4.084125191574842
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-25,4.104525587420824
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-28,4.105772163901261
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-29,4.1560584362710316
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-30,4.083076798107087
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-10-31,4.004189146861592
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-01,4.025384191842904
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-04,4.013842826178934
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-05,4.03717470669977
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-06,4.095800684557897
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-07,4.138318080681085
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-08,4.122935231240786
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-11,4.07155429739847
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-12,4.049442685190781
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-13,4.0066016573820455
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-14,4.0054139549233705
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-15,3.941163838509847
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-18,3.9665315159856465
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-19,3.9703167271684876
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-20,3.9551899948006253
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-21,3.9863941795743805
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-22,3.9872209908946474
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-25,4.006601448681968
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-26,3.9807337442368493
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-27,3.9541435667036335
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-11-29,3.980451880982054
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-02,4.032536713744474
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-03,4.0211818073227725
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-04,4.047691481758274
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-05,4.009590519307731
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-06,4.021652148105498
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-09,4.0119953713088
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-10,3.9645077641421316
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-11,4.014147451622425
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-12,3.998626418568217
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-13,4.054172013182849
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-16,4.091601757171576
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-17,4.0627819308818
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-18,3.9879541315388174
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-19,3.9546087810078316
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-20,3.9810864552932195
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-23,4.041071862432063
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-24,4.061802688455325
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-26,4.061169415308973
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-27,4.044069882234463
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-30,4.00445467762677
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2024-12-31,3.9880268935357934
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-02,4.000284013349091
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-03,4.052193079386859
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-06,4.110606166253436
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-07,4.082706464929058
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-08,4.062446805311101
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-10,4.014121050707251
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-13,4.00798315473538
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-14,4.021103505192271
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-15,4.059970191443199
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-16,4.062959051218244
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-17,4.119074879773699
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-21,4.143270464777759
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-22,4.173094011525586
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-23,4.169216380712002
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-24,4.127493914645622
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-27,3.966282392964097
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-28,3.9751101834823395
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-29,3.9832693208712397
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-30,4.023610475820025
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-01-31,4.018022966988869
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-03,3.981973615215487
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-04,4.0023396890454945
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-05,4.040929939527206
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-06,4.038284446496232
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-07,4.006974546946871
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-10,4.03301261608035
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-11,4.034840953998988
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-12,4.03703373289254
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-13,4.061690258230493
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-14,4.063777932042688
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-18,4.097252833819501
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-19,4.131174231139766
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-20,4.135993120936933
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-21,4.07279733081509
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-24,4.025168033481556
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-25,3.983837005811311
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-26,4.018381110273404
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-27,3.90186608963704
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-02-28,3.9328220248480097
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-03-03,3.8636025076962754
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-03-04,3.874315103114924
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-03-05,3.9159019863078073
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-03-06,3.8348362993573017
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-03-07,3.8908605191548737
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-03-10,3.8012306268650464
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-03-11,3.7788373452142214
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-03-12,3.817624555570215
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-03-13,3.808122929848054
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-03-14,3.8666364568473264
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-03-17,3.8984213951962796
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-03-18,3.8726645592288578
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,2025-03-19,3.8883627699645946
