comparison_layer,strategy,display_name,cost_bps_one_way,period,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,research_group,universe_filter,holdings_count,single_name_cap,sector_cap,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,hold_bonus,group_normalization,residual_proxy
research_only,struct_h16_cap10_sector30,struct_h16_cap10_sector30,5.0,Full Sample,2018-01-02,2026-04-02,2.656972014427413,0.17027226256599892,-0.37302695578168854,0.2555068142853254,0.7454685293912566,0.8343505275091319,0.45646101421595275,3.8577409113545813,9.579930278884461,11.80327868852459,0.6127069594732573,-0.014594468126391832,0.6635389318425475,0.3628629735129287,-0.15665114419875414,0.3154238417006321,offensive_ablation,leadership_liquid,16,0.1,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector30,struct_h16_cap10_sector30,5.0,2022,2022-01-03,2022-12-30,-0.15665114419875414,-0.15834103369454133,-0.165938276140975,0.10968210664609651,-1.5039651189614671,-1.205291059439916,-0.9542164555212124,3.730912396121884,6.070637119113573,5.035856573705179,0.1315349019673401,0.6036975726793589,-0.0011209241210952186,0.2624635497292259,-0.15665114419875414,0.3154238417006321,offensive_ablation,leadership_liquid,16,0.1,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector30,struct_h16_cap10_sector30,5.0,2023+,2023-01-03,2026-04-02,1.4338354479528697,0.3154238417006321,-0.23145973561681488,0.2696540189077112,1.1557848166264428,1.5810409471676061,1.3627590166387344,4.423069620253164,12.020886075949367,14.802453987730061,0.8348343591171368,0.19824995460380937,1.0542126510232326,0.7971533582463123,-0.15665114419875414,0.3154238417006321,offensive_ablation,leadership_liquid,16,0.1,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector40,struct_h16_cap10_sector40,0.0,Full Sample,2018-01-02,2026-04-02,2.606018301710476,0.16828273374789604,-0.3728767879785575,0.2577599244455882,0.7345936529671877,0.8219582566746035,0.451309223779232,3.8350037350597606,9.579930278884461,11.80327868852459,0.6179678279649363,-0.019398656703014088,0.6548354924466615,0.35714478403448674,-0.15509523200605835,0.3102378086790738,offensive_ablation,leadership_liquid,16,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector40,struct_h16_cap10_sector40,0.0,2022,2022-01-03,2022-12-30,-0.15509523200605835,-0.1567699413418765,-0.16593827614097512,0.10969810672107719,-1.4868713036874315,-1.1989759550928014,-0.9447485232924226,3.730912396121884,6.070637119113573,5.035856573705179,0.13161283059569037,0.6099847149176609,0.0,0.2600545614776624,-0.15509523200605835,0.3102378086790738,offensive_ablation,leadership_liquid,16,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector40,struct_h16_cap10_sector40,0.0,2023+,2023-01-03,2026-04-02,1.4028422485150043,0.3102378086790738,-0.23124383390695058,0.27309028467266017,1.130156012271267,1.540719822366291,1.3416046751928068,4.423069620253164,12.020886075949367,14.802453987730061,0.8464900499347419,0.18233180045508424,1.0242307894821088,0.7430234398100949,-0.15509523200605835,0.3102378086790738,offensive_ablation,leadership_liquid,16,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector40,struct_h16_cap10_sector40,5.0,Full Sample,2018-01-02,2026-04-02,2.549465794536064,0.1660454610379294,-0.37302695578168854,0.2577608601975887,0.7271372270248899,0.8139443345609071,0.44512992550357766,3.8350037350597606,9.579930278884461,11.80327868852459,0.6179753132553125,-0.027745821683196538,0.6513167128595404,0.36033031612251126,-0.15665114419875414,0.3073387844099793,offensive_ablation,leadership_liquid,16,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector40,struct_h16_cap10_sector40,5.0,2022,2022-01-03,2022-12-30,-0.15665114419875414,-0.15834103369454133,-0.165938276140975,0.10968210664609651,-1.5039651189614671,-1.205291059439916,-0.9542164555212124,3.730912396121884,6.070637119113573,5.035856573705179,0.1315349019673401,0.6036975726793589,-0.0011209241210952186,0.2624635497292259,-0.15665114419875414,0.3073387844099793,offensive_ablation,leadership_liquid,16,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector40,struct_h16_cap10_sector40,5.0,2023+,2023-01-03,2026-04-02,1.3856363862945664,0.3073387844099793,-0.23145973561681477,0.2731106132930141,1.1219487072059333,1.5284449888375524,1.3278282876758465,4.423069620253164,12.020886075949367,14.802453987730061,0.8465186260662956,0.1721124015840159,1.02004931039725,0.749472398229462,-0.15665114419875414,0.3073387844099793,offensive_ablation,leadership_liquid,16,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector20,struct_h24_cap6_sector20,0.0,Full Sample,2018-01-02,2026-04-02,2.4612445684981203,0.16249199525998081,-0.37284540501904506,0.23363448895142072,0.7635434739342787,0.8413778301975505,0.43581600597084114,3.9401000166002653,9.579930278884461,17.704918032786885,0.5779237098801397,-0.0721539809862699,0.6198472234927511,0.33316629975813766,-0.15161373498424457,0.2974581980230555,offensive_ablation,leadership_liquid,24,0.06,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector20,struct_h24_cap6_sector20,0.0,2022,2022-01-03,2022-12-30,-0.15161373498424457,-0.15325435402630128,-0.15348582471144112,0.10065737133057917,-1.5889030792151617,-1.281512276417287,-0.9984919083858395,3.6845394736842088,6.070637119113573,7.553784860557769,0.12376630397970562,0.6216978864707269,0.0,0.25374380992053175,-0.15161373498424457,0.2974581980230555,offensive_ablation,leadership_liquid,24,0.06,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector20,struct_h24_cap6_sector20,0.0,2023+,2023-01-03,2026-04-02,1.3276348420905353,0.2974581980230555,-0.1945352273664177,0.23923093891680597,1.2124283987440485,1.66431428034742,1.5290711201769989,4.5412236286919825,12.020886075949367,22.20368098159509,0.7560036622887731,0.109400573740513,0.9863460600643777,0.7272060280492139,-0.15161373498424457,0.2974581980230555,offensive_ablation,leadership_liquid,24,0.06,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector20,struct_h24_cap6_sector20,5.0,Full Sample,2018-01-02,2026-04-02,2.4055477090541424,0.16020737280827713,-0.3729582628496314,0.2336264819489506,0.7551205180393283,0.8326700464639901,0.42955844866981596,3.9401000166002653,9.579930278884461,17.704918032786885,0.5779291933232011,-0.08139214100659635,0.6162644520331961,0.3364839420356225,-0.1531581562008737,0.2945175927415815,offensive_ablation,leadership_liquid,24,0.06,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector20,struct_h24_cap6_sector20,5.0,2022,2022-01-03,2022-12-30,-0.1531581562008737,-0.15481391898459584,-0.15348582471144112,0.10065798407355366,-1.6070547844874268,-1.2874198524300309,-1.0086528790241809,3.6845394736842088,6.070637119113573,7.553784860557769,0.1236913479843479,0.6154666956140032,-0.0011209241210952186,0.25612785984787373,-0.1531581562008737,0.2945175927415815,offensive_ablation,leadership_liquid,24,0.06,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector20,struct_h24_cap6_sector20,5.0,2023+,2023-01-03,2026-04-02,1.3105629597629078,0.2945175927415815,-0.19473000315147337,0.23923286855768833,1.2028973883264804,1.650340573189723,1.512440753736788,4.5412236286919825,12.020886075949367,22.20368098159509,0.7560053232259567,0.09756742743474434,0.9821250622515806,0.7340137551943389,-0.1531581562008737,0.2945175927415815,offensive_ablation,leadership_liquid,24,0.06,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector30,struct_h24_cap6_sector30,0.0,Full Sample,2018-01-02,2026-04-02,2.6206003235269137,0.1688546108139486,-0.36709838249072724,0.2390268558078171,0.7745675342801712,0.855020861530303,0.4599710019648855,3.899678369853916,9.579930278884461,17.704918032786885,0.5918669490598614,-0.04014722191312949,0.6387512569150847,0.3360639680979356,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.06,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector30,struct_h24_cap6_sector30,0.0,2022,2022-01-03,2022-12-30,-0.15285381168208145,-0.15450659287868795,-0.1600306261120199,0.10389889557975208,-1.5502502329320704,-1.242818624501377,-0.9654813996074403,3.7098337950138482,6.070637119113573,7.553784860557769,0.1259969437918569,0.6171474347778343,0.0,0.2558497086435391,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.06,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector30,struct_h24_cap6_sector30,0.0,2023+,2023-01-03,2026-04-02,1.4124059318667088,0.3118429932419362,-0.19856896425407256,0.24692707333087882,1.227101511879502,1.6676719743190977,1.5704518297377403,4.489852320675106,12.020886075949367,22.20368098159509,0.788090235952877,0.17386859991943435,1.0134280182181785,0.7188066713098664,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.06,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector30,struct_h24_cap6_sector30,5.0,Full Sample,2018-01-02,2026-04-02,2.562919038880088,0.16658050892927423,-0.36721219929913285,0.23902107834105182,0.7664125485361016,0.8465135434499594,0.45363555254213367,3.899678369853916,9.579930278884461,17.704918032786885,0.5918762324173518,-0.04919445543229955,0.6351692345304685,0.3392958100261015,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.06,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector30,struct_h24_cap6_sector30,5.0,2022,2022-01-03,2022-12-30,-0.15440674320600023,-0.15607472446940351,-0.16003062611202,0.10390155762684042,-1.5679257197392673,-1.2496169629023286,-0.9752803464016481,3.7098337950138482,6.070637119113573,7.553784860557769,0.12592099205511315,0.6108793877475306,-0.0011209241210952186,0.2582538477126479,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.06,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector30,struct_h24_cap6_sector30,5.0,2023+,2023-01-03,2026-04-02,1.3949042846067679,0.30890212765738,-0.19877288403243376,0.2469330674405214,1.2179517453281818,1.6548246277103542,1.5540456091937394,4.489852320675106,12.020886075949367,22.20368098159509,0.7880899453741227,0.16235093480818133,1.009207188768994,0.7254285149755622,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.06,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector40,struct_h24_cap6_sector40,0.0,Full Sample,2018-01-02,2026-04-02,2.604194922244869,0.16821108165941734,-0.35491238407380665,0.237810038074539,0.7749462980474044,0.8607284408457644,0.47395100652344835,3.899678369853916,9.579930278884461,17.704918032786885,0.5894445800935308,-0.04423812827602887,0.6387512569150847,0.3385375247556774,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.06,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector40,struct_h24_cap6_sector40,0.0,2022,2022-01-03,2022-12-30,-0.15285381168208145,-0.15450659287868795,-0.1600306261120199,0.10389889557975208,-1.5502502329320704,-1.242818624501377,-0.9654813996074403,3.7098337950138482,6.070637119113573,7.553784860557769,0.1259969437918569,0.6171474347778343,0.0,0.2558497086435391,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.06,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector40,struct_h24_cap6_sector40,0.0,2023+,2023-01-03,2026-04-02,1.4124059318667088,0.3118429932419362,-0.19856896425407256,0.24692707333087882,1.227101511879502,1.6676719743190977,1.5704518297377403,4.489852320675106,12.020886075949367,22.20368098159509,0.788090235952877,0.17386859991943435,1.0134280182181785,0.7188066713098664,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.06,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector40,struct_h24_cap6_sector40,5.0,Full Sample,2018-01-02,2026-04-02,2.5467751694423213,0.16593823861371781,-0.3550283613085655,0.23780417653646935,0.7667498644281515,0.8520657528579351,0.46739431746269994,3.899678369853916,9.579930278884461,17.704918032786885,0.5894538634510211,-0.053315159845743136,0.6351692345304685,0.34176889572227503,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.06,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector40,struct_h24_cap6_sector40,5.0,2022,2022-01-03,2022-12-30,-0.15440674320600023,-0.15607472446940351,-0.16003062611202,0.10390155762684042,-1.5679257197392673,-1.2496169629023286,-0.9752803464016481,3.7098337950138482,6.070637119113573,7.553784860557769,0.12592099205511315,0.6108793877475306,-0.0011209241210952186,0.2582538477126479,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.06,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap6_sector40,struct_h24_cap6_sector40,5.0,2023+,2023-01-03,2026-04-02,1.3949042846067679,0.30890212765738,-0.19877288403243376,0.2469330674405214,1.2179517453281818,1.6548246277103542,1.5540456091937394,4.489852320675106,12.020886075949367,22.20368098159509,0.7880899453741227,0.16235093480818133,1.009207188768994,0.7254285149755622,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.06,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector20,struct_h24_cap8_sector20,0.0,Full Sample,2018-01-02,2026-04-02,2.4612445684981203,0.16249199525998081,-0.37284540501904506,0.23363448895142072,0.7635434739342787,0.8413778301975505,0.43581600597084114,3.9401000166002653,9.579930278884461,17.704918032786885,0.5779237098801397,-0.0721539809862699,0.6198472234927511,0.33316629975813766,-0.15161373498424457,0.2974581980230555,offensive_ablation,leadership_liquid,24,0.08,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector20,struct_h24_cap8_sector20,0.0,2022,2022-01-03,2022-12-30,-0.15161373498424457,-0.15325435402630128,-0.15348582471144112,0.10065737133057917,-1.5889030792151617,-1.281512276417287,-0.9984919083858395,3.6845394736842088,6.070637119113573,7.553784860557769,0.12376630397970562,0.6216978864707269,0.0,0.25374380992053175,-0.15161373498424457,0.2974581980230555,offensive_ablation,leadership_liquid,24,0.08,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector20,struct_h24_cap8_sector20,0.0,2023+,2023-01-03,2026-04-02,1.3276348420905353,0.2974581980230555,-0.1945352273664177,0.23923093891680597,1.2124283987440485,1.66431428034742,1.5290711201769989,4.5412236286919825,12.020886075949367,22.20368098159509,0.7560036622887731,0.109400573740513,0.9863460600643777,0.7272060280492139,-0.15161373498424457,0.2974581980230555,offensive_ablation,leadership_liquid,24,0.08,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector20,struct_h24_cap8_sector20,5.0,Full Sample,2018-01-02,2026-04-02,2.4055477090541424,0.16020737280827713,-0.3729582628496314,0.2336264819489506,0.7551205180393283,0.8326700464639901,0.42955844866981596,3.9401000166002653,9.579930278884461,17.704918032786885,0.5779291933232011,-0.08139214100659635,0.6162644520331961,0.3364839420356225,-0.1531581562008737,0.2945175927415815,offensive_ablation,leadership_liquid,24,0.08,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector20,struct_h24_cap8_sector20,5.0,2022,2022-01-03,2022-12-30,-0.1531581562008737,-0.15481391898459584,-0.15348582471144112,0.10065798407355366,-1.6070547844874268,-1.2874198524300309,-1.0086528790241809,3.6845394736842088,6.070637119113573,7.553784860557769,0.1236913479843479,0.6154666956140032,-0.0011209241210952186,0.25612785984787373,-0.1531581562008737,0.2945175927415815,offensive_ablation,leadership_liquid,24,0.08,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector20,struct_h24_cap8_sector20,5.0,2023+,2023-01-03,2026-04-02,1.3105629597629078,0.2945175927415815,-0.19473000315147337,0.23923286855768833,1.2028973883264804,1.650340573189723,1.512440753736788,4.5412236286919825,12.020886075949367,22.20368098159509,0.7560053232259567,0.09756742743474434,0.9821250622515806,0.7340137551943389,-0.1531581562008737,0.2945175927415815,offensive_ablation,leadership_liquid,24,0.08,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector30,struct_h24_cap8_sector30,0.0,Full Sample,2018-01-02,2026-04-02,2.6206003235269137,0.1688546108139486,-0.36709838249072724,0.2390268558078171,0.7745675342801712,0.855020861530303,0.4599710019648855,3.899678369853916,9.579930278884461,17.704918032786885,0.5918669490598614,-0.04014722191312949,0.6387512569150847,0.3360639680979356,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector30,struct_h24_cap8_sector30,0.0,2022,2022-01-03,2022-12-30,-0.15285381168208145,-0.15450659287868795,-0.1600306261120199,0.10389889557975208,-1.5502502329320704,-1.242818624501377,-0.9654813996074403,3.7098337950138482,6.070637119113573,7.553784860557769,0.1259969437918569,0.6171474347778343,0.0,0.2558497086435391,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector30,struct_h24_cap8_sector30,0.0,2023+,2023-01-03,2026-04-02,1.4124059318667088,0.3118429932419362,-0.19856896425407256,0.24692707333087882,1.227101511879502,1.6676719743190977,1.5704518297377403,4.489852320675106,12.020886075949367,22.20368098159509,0.788090235952877,0.17386859991943435,1.0134280182181785,0.7188066713098664,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector30,struct_h24_cap8_sector30,5.0,Full Sample,2018-01-02,2026-04-02,2.562919038880088,0.16658050892927423,-0.36721219929913285,0.23902107834105182,0.7664125485361016,0.8465135434499594,0.45363555254213367,3.899678369853916,9.579930278884461,17.704918032786885,0.5918762324173518,-0.04919445543229955,0.6351692345304685,0.3392958100261015,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector30,struct_h24_cap8_sector30,5.0,2022,2022-01-03,2022-12-30,-0.15440674320600023,-0.15607472446940351,-0.16003062611202,0.10390155762684042,-1.5679257197392673,-1.2496169629023286,-0.9752803464016481,3.7098337950138482,6.070637119113573,7.553784860557769,0.12592099205511315,0.6108793877475306,-0.0011209241210952186,0.2582538477126479,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector30,struct_h24_cap8_sector30,5.0,2023+,2023-01-03,2026-04-02,1.3949042846067679,0.30890212765738,-0.19877288403243376,0.2469330674405214,1.2179517453281818,1.6548246277103542,1.5540456091937394,4.489852320675106,12.020886075949367,22.20368098159509,0.7880899453741227,0.16235093480818133,1.009207188768994,0.7254285149755622,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector40,struct_h24_cap8_sector40,0.0,Full Sample,2018-01-02,2026-04-02,2.604194922244869,0.16821108165941734,-0.35491238407380665,0.237810038074539,0.7749462980474044,0.8607284408457644,0.47395100652344835,3.899678369853916,9.579930278884461,17.704918032786885,0.5894445800935308,-0.04423812827602887,0.6387512569150847,0.3385375247556774,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.08,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector40,struct_h24_cap8_sector40,0.0,2022,2022-01-03,2022-12-30,-0.15285381168208145,-0.15450659287868795,-0.1600306261120199,0.10389889557975208,-1.5502502329320704,-1.242818624501377,-0.9654813996074403,3.7098337950138482,6.070637119113573,7.553784860557769,0.1259969437918569,0.6171474347778343,0.0,0.2558497086435391,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.08,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector40,struct_h24_cap8_sector40,0.0,2023+,2023-01-03,2026-04-02,1.4124059318667088,0.3118429932419362,-0.19856896425407256,0.24692707333087882,1.227101511879502,1.6676719743190977,1.5704518297377403,4.489852320675106,12.020886075949367,22.20368098159509,0.788090235952877,0.17386859991943435,1.0134280182181785,0.7188066713098664,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.08,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector40,struct_h24_cap8_sector40,5.0,Full Sample,2018-01-02,2026-04-02,2.5467751694423213,0.16593823861371781,-0.3550283613085655,0.23780417653646935,0.7667498644281515,0.8520657528579351,0.46739431746269994,3.899678369853916,9.579930278884461,17.704918032786885,0.5894538634510211,-0.053315159845743136,0.6351692345304685,0.34176889572227503,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.08,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector40,struct_h24_cap8_sector40,5.0,2022,2022-01-03,2022-12-30,-0.15440674320600023,-0.15607472446940351,-0.16003062611202,0.10390155762684042,-1.5679257197392673,-1.2496169629023286,-0.9752803464016481,3.7098337950138482,6.070637119113573,7.553784860557769,0.12592099205511315,0.6108793877475306,-0.0011209241210952186,0.2582538477126479,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.08,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap8_sector40,struct_h24_cap8_sector40,5.0,2023+,2023-01-03,2026-04-02,1.3949042846067679,0.30890212765738,-0.19877288403243376,0.2469330674405214,1.2179517453281818,1.6548246277103542,1.5540456091937394,4.489852320675106,12.020886075949367,22.20368098159509,0.7880899453741227,0.16235093480818133,1.009207188768994,0.7254285149755622,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.08,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector20,struct_h24_cap10_sector20,0.0,Full Sample,2018-01-02,2026-04-02,2.4612445684981203,0.16249199525998081,-0.37284540501904506,0.23363448895142072,0.7635434739342787,0.8413778301975505,0.43581600597084114,3.9401000166002653,9.579930278884461,17.704918032786885,0.5779237098801397,-0.0721539809862699,0.6198472234927511,0.33316629975813766,-0.15161373498424457,0.2974581980230555,offensive_ablation,leadership_liquid,24,0.1,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector20,struct_h24_cap10_sector20,0.0,2022,2022-01-03,2022-12-30,-0.15161373498424457,-0.15325435402630128,-0.15348582471144112,0.10065737133057917,-1.5889030792151617,-1.281512276417287,-0.9984919083858395,3.6845394736842088,6.070637119113573,7.553784860557769,0.12376630397970562,0.6216978864707269,0.0,0.25374380992053175,-0.15161373498424457,0.2974581980230555,offensive_ablation,leadership_liquid,24,0.1,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector20,struct_h24_cap10_sector20,0.0,2023+,2023-01-03,2026-04-02,1.3276348420905353,0.2974581980230555,-0.1945352273664177,0.23923093891680597,1.2124283987440485,1.66431428034742,1.5290711201769989,4.5412236286919825,12.020886075949367,22.20368098159509,0.7560036622887731,0.109400573740513,0.9863460600643777,0.7272060280492139,-0.15161373498424457,0.2974581980230555,offensive_ablation,leadership_liquid,24,0.1,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
