comparison_layer,strategy,display_name,cost_bps_one_way,period,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,research_group,group_normalization,data_assumption,starting_equity,income_layer,universe_filter,holdings_count,single_name_cap,sector_cap,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,hold_bonus,residual_proxy,selected_candidate_name
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,0.0,2023+,2023-01-03,2026-04-02,0.8674246090713345,0.2122848286561656,-0.20252498289389886,0.24483476568935872,0.9117738239498618,1.2603327109028817,1.0481908237828605,1.2441727591943994,13.562025316455697,0.9300613496932515,1.0229827429629594,-0.3342767824795875,1.1389751429320862,1.8796361547788452,-0.16150493214390527,0.2122848286561656,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,5.0,Full Sample,2018-01-02,2026-04-02,3.8392456291819714,0.210708308580835,-0.45450820486482835,0.28086857920252983,0.8242552885408493,0.8511486602295537,0.4635962702664522,1.273606909897548,20.25124501992032,0.7005785920925748,0.7815830267839213,0.17431318924660938,1.1464637279177836,1.0649649127176937,-0.16171928519421186,0.2115305309012545,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,5.0,2018-2021,2018-01-02,2021-12-31,2.097576820410483,0.32716156207949676,-0.45450820486482835,0.33438425882530876,1.01530960721522,0.9848958930798736,0.7198144248612526,1.4919740452910202,30.29146675805346,0.6726190476190477,0.9671755716643418,0.30621333002671347,1.3385315190042386,1.3968232016282933,-0.16171928519421186,0.2115305309012545,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,5.0,2022,2022-01-03,2022-12-30,-0.16171928519421186,-0.1634583847571477,-0.17379373410721843,0.08559662411534642,-2.024703631233187,-0.7672083004510739,-0.9405309437468294,0.5123799470538866,2.0235457063711912,0.06772908366533864,0.05079290956626184,0.5400734147271701,0.0,0.2608602717668375,-0.16171928519421186,0.2115305309012545,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,5.0,2023+,2023-01-03,2026-04-02,0.8636575183199917,0.2115305309012545,-0.20252498289389886,0.24483743463149246,0.909215036859497,1.2548199716011197,1.0444663560943175,1.2441727591943994,13.562025316455697,0.9300613496932515,1.0229896789337303,-0.33882903405145587,1.1382047220440545,1.882596796940425,-0.16171928519421186,0.2115305309012545,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,0.0,Full Sample,2018-01-02,2026-04-02,5.620640891111535,0.257611190984502,-0.3982358954688794,0.3793268670508598,0.7960216978042857,1.093277231061562,0.6468808912395828,4.091512193295611,10.064990039840637,1.0,1.1617740450545204,0.413527912818703,1.3894751342376075,1.2453327949603186,-0.3106798594412914,0.40565276074028356,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,0.0,2018-2021,2018-01-02,2021-12-31,2.1820752252034983,0.3361336131184245,-0.3982358954688794,0.3924654124030111,0.9349465807905365,1.2602278868435335,0.8440565427249188,6.067215835906625,13.268163125428375,1.0,1.1881031408326321,0.3725184584170663,1.3176558750233953,1.2680210735986792,-0.3106798594412914,0.40565276074028356,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,0.0,2022,2022-01-03,2022-12-30,-0.3106798594412914,-0.31369253671310793,-0.38888813200607353,0.2715240687084533,-1.2381201444711591,-1.7829073596079796,-0.8066395214863713,1.6339287041088362,4.0470914127423825,1.0,0.726148633675916,0.04709201449081702,0.7796276408703371,0.8679877428893155,-0.3106798594412914,0.40565276074028356,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,0.0,2023+,2023-01-03,2026-04-02,2.0183432157029877,0.40565276074028356,-0.3771273072277589,0.3903640083852718,1.0710804577644695,1.487112990020464,1.075638790842842,2.431830007962301,8.013924050632912,1.0,1.4628722235386724,0.5390954939698321,1.622526895879517,1.8624878244995722,-0.3106798594412914,0.40565276074028356,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,5.0,Full Sample,2018-01-02,2026-04-02,5.509551607209342,0.25503322267892714,-0.3991246095850196,0.3793465502606776,0.7905769058204386,1.0858156444415887,0.638981452294039,4.091512193295611,10.064990039840637,1.0,1.16183133320997,0.4056644750398638,1.3868532909591547,1.2503851457588033,-0.3112523950535232,0.4039355635198274,etf_normalized,,,50000.0,off,,,,,,,,,,,,
