scenario,universe_filter,leadership_only,group_normalization,group_normalization_label,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,full_total_return,full_cagr,full_max_drawdown,full_volatility,full_sharpe,full_sortino,full_calmar,full_information_ratio_vs_qqq,full_beta_vs_qqq,full_tracking_error_vs_qqq,full_up_capture_vs_qqq,full_down_capture_vs_qqq,full_rolling_36m_alpha_positive_ratio,full_average_names_held,return_2022,cagr_2023_plus,oos_total_return,oos_cagr,oos_max_drawdown,oos_volatility,oos_sharpe,oos_sortino,oos_calmar,oos_information_ratio_vs_qqq,oos_beta_vs_qqq,oos_tracking_error_vs_qqq,oos_up_capture_vs_qqq,oos_down_capture_vs_qqq,oos_average_names_held,oos_rolling_36m_alpha_mean,oos_rolling_36m_alpha_median,oos_rolling_36m_alpha_last,oos_rolling_36m_alpha_positive_ratio,annual_turnover,average_monthly_turnover,average_names_replaced_per_rebalance,median_holding_duration_days,top5_continuity,avg_sector_weights_json,top_decile_neighborhood_share,plateau_100bps_share,plateau_200bps_share,plateau_subspace_label,complexity_score,oos_cagr_minus_qqq,score_oos_cagr_minus_qqq,score_oos_positive_alpha_ratio,score_plateau_200bps_share,score_oos_drawdown,score_2022,score_2023_plus,score_turnover,score_complexity,robustness_score,robustness_rank,full_cagr_rank,full_total_return_rank,core_viable,spy_sanity_full_cagr,spy_sanity_full_ir_vs_qqq,spy_sanity_oos_cagr,spy_sanity_oos_cagr_minus_qqq,spy_sanity_pass
v11_liquid_50m_norm_sector_h12_cap8_sector25_hold15,liquid_50m,False,sector,sector,12,0.08,0.25,0.15,qqq_breadth,QQQ,broad,0.6,0.0,3.050462335997385,0.18486537608764508,-0.3262990124898948,0.2588784980051067,0.7868258749434048,0.9276552822411268,0.5665520550521747,0.043119319687910246,0.627380585892539,0.22909500791712292,0.6647352859836418,0.29128575953975366,0.8407884761182715,9.465766634522662,-0.10159593419974655,0.3731334998338578,1.5133938515159526,0.2425659871670638,-0.32629901248989446,0.2750831111935688,0.9304025672752777,1.1860352539944905,0.743385599962783,0.5601677695986094,0.689972907318297,0.23433795120270476,1.0158148989081748,0.44867655302733633,10.570356472795497,0.1484107714265036,0.16178595342753768,0.10182994979391287,1.0,3.481516434262948,0.2871,3.2755102040816326,61.0,0.5999999999999999,"{""Information Technology"": 0.13868686868686866, ""Industrials"": 0.09676767676767675, ""Health Care"": 0.09101010101010103, ""Consumer Discretionary"": 0.08696969696969699, ""Financials"": 0.08161616161616161, ""Materials"": 0.044040404040404046, ""Utilities"": 0.042727272727272725, ""Energy"": 0.036565656565656565, ""Consumer Staples"": 0.034444444444444444, ""Communication"": 0.02747474747474747, ""Real Estate"": 0.020303030303030305}",0.0,0.0,0.0,liquid_50m | sector | 12,0.33333333333333337,0.14061762784700327,0.17824074074074073,0.5231481481481481,0.3773148148148148,0.6967592592592593,0.35648148148148145,0.19675925925925927,0.6805555555555556,0.33333333333333337,0.3778240740740741,156,206,206,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap8_sector25_hold05,liquid_50m,False,sector,sector,16,0.08,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,3.046570076563765,0.184727247083305,-0.34370311641543694,0.2516453688291202,0.801630076110411,0.927760362421764,0.5374616587998102,0.03591556299227166,0.6296122393691681,0.2203116336336673,0.6651700113789636,0.30756089428352046,0.8165276724791509,12.621022179363548,-0.10910031797048869,0.3832872806406622,1.5526915701030797,0.2471169745429347,-0.30681728498567873,0.2641772496952583,0.9714601645624791,1.2345100123941668,0.8054206416514941,0.5926375054675659,0.6849118392561414,0.22267947579095795,0.9959816951228391,0.4198208822504663,14.093808630393996,0.12046842952971086,0.11950213108561382,0.11987015218242597,1.0,3.7698238296812745,0.310875,4.561224489795919,60.0,0.5871794871794871,"{""Information Technology"": 0.13623737373737374, ""Industrials"": 0.09823232323232324, ""Consumer Discretionary"": 0.0943181818181818, ""Health Care"": 0.09078282828282828, ""Financials"": 0.08295454545454546, ""Materials"": 0.04242424242424242, ""Utilities"": 0.039267676767676764, ""Energy"": 0.036489898989898996, ""Consumer Staples"": 0.036111111111111115, ""Real Estate"": 0.034722222222222224, ""Communication"": 0.033712121212121214}",0.0,0.0,0.0,liquid_50m | sector | 16,0.5,0.14516861522287416,0.2337962962962963,0.5231481481481481,0.3773148148148148,0.7731481481481481,0.25925925925925924,0.2662037037037037,0.12731481481481483,0.5,0.3746064814814815,157,208,208,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap9_sector30_hold05,liquid_50m,False,sector,sector,16,0.09,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,3.046570076563765,0.184727247083305,-0.34370311641543694,0.2516453688291202,0.801630076110411,0.927760362421764,0.5374616587998102,0.03591556299227166,0.6296122393691681,0.2203116336336673,0.6651700113789636,0.30756089428352046,0.8165276724791509,12.621022179363548,-0.10910031797048869,0.3832872806406622,1.5526915701030797,0.2471169745429347,-0.30681728498567873,0.2641772496952583,0.9714601645624791,1.2345100123941668,0.8054206416514941,0.5926375054675659,0.6849118392561414,0.22267947579095795,0.9959816951228391,0.4198208822504663,14.093808630393996,0.12046842952971086,0.11950213108561382,0.11987015218242597,1.0,3.7698238296812745,0.310875,4.561224489795919,60.0,0.5871794871794871,"{""Information Technology"": 0.13623737373737374, ""Industrials"": 0.09823232323232324, ""Consumer Discretionary"": 0.0943181818181818, ""Health Care"": 0.09078282828282828, ""Financials"": 0.08295454545454546, ""Materials"": 0.04242424242424242, ""Utilities"": 0.039267676767676764, ""Energy"": 0.036489898989898996, ""Consumer Staples"": 0.036111111111111115, ""Real Estate"": 0.034722222222222224, ""Communication"": 0.033712121212121214}",0.0,0.0,0.0,liquid_50m | sector | 16,0.5,0.14516861522287416,0.2337962962962963,0.5231481481481481,0.3773148148148148,0.7731481481481481,0.25925925925925924,0.2662037037037037,0.12731481481481483,0.5,0.3746064814814815,157,208,208,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap10_sector30_hold05,liquid_50m,False,sector,sector,16,0.1,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,3.046570076563765,0.184727247083305,-0.34370311641543694,0.2516453688291202,0.801630076110411,0.927760362421764,0.5374616587998102,0.03591556299227166,0.6296122393691681,0.2203116336336673,0.6651700113789636,0.30756089428352046,0.8165276724791509,12.621022179363548,-0.10910031797048869,0.3832872806406622,1.5526915701030797,0.2471169745429347,-0.30681728498567873,0.2641772496952583,0.9714601645624791,1.2345100123941668,0.8054206416514941,0.5926375054675659,0.6849118392561414,0.22267947579095795,0.9959816951228391,0.4198208822504663,14.093808630393996,0.12046842952971086,0.11950213108561382,0.11987015218242597,1.0,3.7698238296812745,0.310875,4.561224489795919,60.0,0.5871794871794871,"{""Information Technology"": 0.13623737373737374, ""Industrials"": 0.09823232323232324, ""Consumer Discretionary"": 0.0943181818181818, ""Health Care"": 0.09078282828282828, ""Financials"": 0.08295454545454546, ""Materials"": 0.04242424242424242, ""Utilities"": 0.039267676767676764, ""Energy"": 0.036489898989898996, ""Consumer Staples"": 0.036111111111111115, ""Real Estate"": 0.034722222222222224, ""Communication"": 0.033712121212121214}",0.0,0.0,0.0,liquid_50m | sector | 16,0.5,0.14516861522287416,0.2337962962962963,0.5231481481481481,0.3773148148148148,0.7731481481481481,0.25925925925925924,0.2662037037037037,0.12731481481481483,0.5,0.3746064814814815,157,208,208,True,,,,,True
v11_leadership_liquid_norm_sector_h12_cap8_sector30_hold10,leadership_liquid,True,sector,sector,12,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,3.832172332490414,0.21049357594282658,-0.38013419941113513,0.27274281180828996,0.839376516179911,1.004169992881757,0.5537349080111751,0.1581099644362762,0.719548777099127,0.22212408624815197,0.8019585384719113,0.4311894108051275,0.909021986353298,10.322082931533268,-0.09343128844019188,0.3685808747558319,1.5090553867201288,0.2420602321332579,-0.32992913722670725,0.2698824699131581,0.9416214395979067,1.2705109980775435,0.7336734008034241,0.5876570541057172,0.7224679606489903,0.22029456385549911,1.0979883307153016,0.5759166867144698,12.0,0.13285033980579394,0.13502100928191538,0.10818440582690399,1.0,3.659775896414342,0.30179999999999996,3.795918367346939,61.0,0.5952941176470588,"{""Information Technology"": 0.14727272727272728, ""Industrials"": 0.12010101010101011, ""Financials"": 0.0991919191919192, ""Consumer Discretionary"": 0.09323232323232325, ""Health Care"": 0.09151515151515152, ""Materials"": 0.04353535353535353, ""Consumer Staples"": 0.042525252525252535, ""Utilities"": 0.041111111111111105, ""Communication"": 0.0405050505050505, ""Energy"": 0.029494949494949498, ""Real Estate"": 0.027272727272727275}",0.0,0.0,0.0,leadership_liquid | sector | 12,0.8333333333333334,0.14011187281319737,0.16898148148148148,0.5231481481481481,0.3773148148148148,0.6388888888888888,0.44907407407407407,0.16898148148148148,0.2847222222222222,0.8333333333333334,0.3717824074074074,160,133,133,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap9_sector25_hold05,liquid_50m,False,sector,sector,16,0.09,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,3.046570076563765,0.184727247083305,-0.34370311641543694,0.2516453688291202,0.801630076110411,0.927760362421764,0.5374616587998102,0.03591556299227166,0.6296122393691681,0.2203116336336673,0.6651700113789636,0.30756089428352046,0.8165276724791509,12.621022179363548,-0.10910031797048869,0.3832872806406622,1.5526915701030797,0.2471169745429347,-0.30681728498567873,0.2641772496952583,0.9714601645624791,1.2345100123941668,0.8054206416514941,0.5926375054675659,0.6849118392561414,0.22267947579095795,0.9959816951228391,0.4198208822504663,14.093808630393996,0.12046842952971086,0.11950213108561382,0.11987015218242597,1.0,3.7698238296812745,0.310875,4.561224489795919,60.0,0.5871794871794871,"{""Information Technology"": 0.13623737373737374, ""Industrials"": 0.09823232323232324, ""Consumer Discretionary"": 0.0943181818181818, ""Health Care"": 0.09078282828282828, ""Financials"": 0.08295454545454546, ""Materials"": 0.04242424242424242, ""Utilities"": 0.039267676767676764, ""Energy"": 0.036489898989898996, ""Consumer Staples"": 0.036111111111111115, ""Real Estate"": 0.034722222222222224, ""Communication"": 0.033712121212121214}",0.0,0.0,0.0,liquid_50m | sector | 16,0.33333333333333337,0.14516861522287416,0.2337962962962963,0.5231481481481481,0.3773148148148148,0.7731481481481481,0.25925925925925924,0.2662037037037037,0.12731481481481483,0.33333333333333337,0.3696064814814815,161,208,208,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap10_sector25_hold05,liquid_50m,False,sector,sector,16,0.1,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,3.046570076563765,0.184727247083305,-0.34370311641543694,0.2516453688291202,0.801630076110411,0.927760362421764,0.5374616587998102,0.03591556299227166,0.6296122393691681,0.2203116336336673,0.6651700113789636,0.30756089428352046,0.8165276724791509,12.621022179363548,-0.10910031797048869,0.3832872806406622,1.5526915701030797,0.2471169745429347,-0.30681728498567873,0.2641772496952583,0.9714601645624791,1.2345100123941668,0.8054206416514941,0.5926375054675659,0.6849118392561414,0.22267947579095795,0.9959816951228391,0.4198208822504663,14.093808630393996,0.12046842952971086,0.11950213108561382,0.11987015218242597,1.0,3.7698238296812745,0.310875,4.561224489795919,60.0,0.5871794871794871,"{""Information Technology"": 0.13623737373737374, ""Industrials"": 0.09823232323232324, ""Consumer Discretionary"": 0.0943181818181818, ""Health Care"": 0.09078282828282828, ""Financials"": 0.08295454545454546, ""Materials"": 0.04242424242424242, ""Utilities"": 0.039267676767676764, ""Energy"": 0.036489898989898996, ""Consumer Staples"": 0.036111111111111115, ""Real Estate"": 0.034722222222222224, ""Communication"": 0.033712121212121214}",0.0,0.0,0.0,liquid_50m | sector | 16,0.33333333333333337,0.14516861522287416,0.2337962962962963,0.5231481481481481,0.3773148148148148,0.7731481481481481,0.25925925925925924,0.2662037037037037,0.12731481481481483,0.33333333333333337,0.3696064814814815,161,208,208,True,,,,,True
v11_leadership_liquid_norm_sector_h12_cap8_sector25_hold10,leadership_liquid,True,sector,sector,12,0.08,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,3.832172332490414,0.21049357594282658,-0.38013419941113513,0.27274281180828996,0.839376516179911,1.004169992881757,0.5537349080111751,0.1581099644362762,0.719548777099127,0.22212408624815197,0.8019585384719113,0.4311894108051275,0.909021986353298,10.322082931533268,-0.09343128844019188,0.3685808747558319,1.5090553867201288,0.2420602321332579,-0.32992913722670725,0.2698824699131581,0.9416214395979067,1.2705109980775435,0.7336734008034241,0.5876570541057172,0.7224679606489903,0.22029456385549911,1.0979883307153016,0.5759166867144698,12.0,0.13285033980579394,0.13502100928191538,0.10818440582690399,1.0,3.659775896414342,0.30179999999999996,3.795918367346939,61.0,0.5952941176470588,"{""Information Technology"": 0.14727272727272728, ""Industrials"": 0.12010101010101011, ""Financials"": 0.0991919191919192, ""Consumer Discretionary"": 0.09323232323232325, ""Health Care"": 0.09151515151515152, ""Materials"": 0.04353535353535353, ""Consumer Staples"": 0.042525252525252535, ""Utilities"": 0.041111111111111105, ""Communication"": 0.0405050505050505, ""Energy"": 0.029494949494949498, ""Real Estate"": 0.027272727272727275}",0.0,0.0,0.0,leadership_liquid | sector | 12,0.6666666666666667,0.14011187281319737,0.16898148148148148,0.5231481481481481,0.3773148148148148,0.6388888888888888,0.44907407407407407,0.16898148148148148,0.2847222222222222,0.6666666666666667,0.3667824074074074,163,133,133,True,,,,,True
v11_liquid_50m_norm_universe_cross_sectional_h16_cap8_sector30_hold10,liquid_50m,False,universe,universe_cross_sectional,16,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,4.003448542313967,0.2156172845390969,-0.34002448677989994,0.2746934060667746,0.8504081628455913,1.0155014289963735,0.6341228144509115,0.16776140922781055,0.6683485512985939,0.23716798261627967,0.7647817983462802,0.35004417713747094,0.9287338893100834,12.621022179363548,-0.04360806115663052,0.384069267957452,1.7453754625541005,0.2686866781853865,-0.34002448677990027,0.2859145169293424,0.9787140036116893,1.270563451674111,0.7901980258242662,0.646931531036504,0.7217152699453794,0.23983848166278898,1.0947265868880725,0.47535016453555173,14.093808630393996,0.08973734291896965,0.09009784489885488,0.1094247824583936,0.9935691318327974,3.4787879731075697,0.286875,4.214285714285714,61.0,0.5948717948717946,"{""Information Technology"": 0.17133838383838382, ""Consumer Discretionary"": 0.13333333333333333, ""Health Care"": 0.0933080808080808, ""Industrials"": 0.07954545454545454, ""Communication"": 0.06148989898989898, ""Financials"": 0.0582070707070707, ""Materials"": 0.05088383838383839, ""Energy"": 0.03333333333333333, ""Utilities"": 0.02335858585858586, ""Consumer Staples"": 0.013131313131313133, ""Real Estate"": 0.007323232323232323}",0.0,0.0,0.0,liquid_50m | universe | 16,0.6666666666666667,0.16673831886532597,0.4675925925925926,0.023148148148148147,0.3773148148148148,0.21296296296296297,0.6342592592592593,0.28703703703703703,0.7037037037037037,0.6666666666666667,0.3615046296296297,164,118,118,True,,,,,True
v11_liquid_50m_norm_universe_cross_sectional_h16_cap9_sector30_hold10,liquid_50m,False,universe,universe_cross_sectional,16,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,4.003448542313967,0.2156172845390969,-0.34002448677989994,0.2746934060667746,0.8504081628455913,1.0155014289963735,0.6341228144509115,0.16776140922781055,0.6683485512985939,0.23716798261627967,0.7647817983462802,0.35004417713747094,0.9287338893100834,12.621022179363548,-0.04360806115663052,0.384069267957452,1.7453754625541005,0.2686866781853865,-0.34002448677990027,0.2859145169293424,0.9787140036116893,1.270563451674111,0.7901980258242662,0.646931531036504,0.7217152699453794,0.23983848166278898,1.0947265868880725,0.47535016453555173,14.093808630393996,0.08973734291896965,0.09009784489885488,0.1094247824583936,0.9935691318327974,3.4787879731075697,0.286875,4.214285714285714,61.0,0.5948717948717946,"{""Information Technology"": 0.17133838383838382, ""Consumer Discretionary"": 0.13333333333333333, ""Health Care"": 0.0933080808080808, ""Industrials"": 0.07954545454545454, ""Communication"": 0.06148989898989898, ""Financials"": 0.0582070707070707, ""Materials"": 0.05088383838383839, ""Energy"": 0.03333333333333333, ""Utilities"": 0.02335858585858586, ""Consumer Staples"": 0.013131313131313133, ""Real Estate"": 0.007323232323232323}",0.0,0.0,0.0,liquid_50m | universe | 16,0.5,0.16673831886532597,0.4675925925925926,0.023148148148148147,0.3773148148148148,0.21296296296296297,0.6342592592592593,0.28703703703703703,0.7037037037037037,0.5,0.3565046296296297,165,118,118,True,,,,,True
v11_liquid_50m_norm_universe_cross_sectional_h16_cap10_sector30_hold10,liquid_50m,False,universe,universe_cross_sectional,16,0.1,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,4.003448542313967,0.2156172845390969,-0.34002448677989994,0.2746934060667746,0.8504081628455913,1.0155014289963735,0.6341228144509115,0.16776140922781055,0.6683485512985939,0.23716798261627967,0.7647817983462802,0.35004417713747094,0.9287338893100834,12.621022179363548,-0.04360806115663052,0.384069267957452,1.7453754625541005,0.2686866781853865,-0.34002448677990027,0.2859145169293424,0.9787140036116893,1.270563451674111,0.7901980258242662,0.646931531036504,0.7217152699453794,0.23983848166278898,1.0947265868880725,0.47535016453555173,14.093808630393996,0.08973734291896965,0.09009784489885488,0.1094247824583936,0.9935691318327974,3.4787879731075697,0.286875,4.214285714285714,61.0,0.5948717948717946,"{""Information Technology"": 0.17133838383838382, ""Consumer Discretionary"": 0.13333333333333333, ""Health Care"": 0.0933080808080808, ""Industrials"": 0.07954545454545454, ""Communication"": 0.06148989898989898, ""Financials"": 0.0582070707070707, ""Materials"": 0.05088383838383839, ""Energy"": 0.03333333333333333, ""Utilities"": 0.02335858585858586, ""Consumer Staples"": 0.013131313131313133, ""Real Estate"": 0.007323232323232323}",0.0,0.0,0.0,liquid_50m | universe | 16,0.5,0.16673831886532597,0.4675925925925926,0.023148148148148147,0.3773148148148148,0.21296296296296297,0.6342592592592593,0.28703703703703703,0.7037037037037037,0.5,0.3565046296296297,165,118,118,True,,,,,True
v11_leadership_liquid_norm_sector_h12_cap8_sector35_hold10,leadership_liquid,True,sector,sector,12,0.08,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,3.697829694699638,0.2063618153582869,-0.36758448648772013,0.2740424305524861,0.8241186691168968,0.9907381702381941,0.5613996861784885,0.14427434156791774,0.7262411459696186,0.22200484846279195,0.791406684879548,0.4294923993281179,0.9112964366944655,10.322082931533268,-0.09343128844019188,0.35533203190232054,1.43110446819637,0.23285714546993952,-0.32992913722670725,0.2723889368379045,0.9080705856933936,1.2184707441385876,0.7057792695342765,0.5531547015070796,0.7288957308746831,0.22178048141960244,1.0721848178099271,0.5702126559900178,12.0,0.11739831071751798,0.11883032467105185,0.09551425167538101,1.0,3.640373505976095,0.30019999999999997,3.7755102040816326,61.0,0.5952941176470588,"{""Information Technology"": 0.15696969696969698, ""Industrials"": 0.1192929292929293, ""Financials"": 0.09838383838383839, ""Consumer Discretionary"": 0.09161616161616164, ""Health Care"": 0.09151515151515152, ""Materials"": 0.04191919191919191, ""Utilities"": 0.041111111111111105, ""Communication"": 0.0405050505050505, ""Consumer Staples"": 0.040101010101010096, ""Energy"": 0.02868686868686869, ""Real Estate"": 0.025656565656565655}",0.0,0.0,0.0,leadership_liquid | sector | 12,0.6666666666666667,0.130908786149879,0.13425925925925927,0.5231481481481481,0.3773148148148148,0.6388888888888888,0.44907407407407407,0.13425925925925927,0.2916666666666667,0.6666666666666667,0.3542824074074074,167,141,141,True,,,,,True
v11_leadership_liquid_norm_sector_h12_cap8_sector30_hold15,leadership_liquid,True,sector,sector,12,0.08,0.3,0.15,qqq_breadth,QQQ,broad,0.6,0.0,3.9670425431558147,0.21454124514964645,-0.3801341994111349,0.27251016536111555,0.8521758718293271,1.0156837695537988,0.5643829086727578,0.17296479554627128,0.7185931755755478,0.22208396694844615,0.8092160143093813,0.4271383686403106,0.9203942380591357,10.322082931533268,-0.08724818622915353,0.36366173320859696,1.4968282241010842,0.24063124921722578,-0.33840415007814983,0.2700632525609358,0.9369603437656987,1.2538392029062286,0.7110765313062953,0.5824165411899479,0.7229050075491654,0.22040770388262532,1.0937653783089427,0.5736267130219853,12.0,0.13210734371473934,0.136208928231562,0.10555528786135328,1.0,3.4912176294820716,0.28789999999999993,3.622448979591837,61.0,0.6,"{""Information Technology"": 0.14808080808080806, ""Industrials"": 0.1206060606060606, ""Financials"": 0.09838383838383839, ""Consumer Discretionary"": 0.09404040404040405, ""Health Care"": 0.09151515151515152, ""Materials"": 0.04434343434343434, ""Consumer Staples"": 0.04171717171717172, ""Utilities"": 0.041111111111111105, ""Communication"": 0.039696969696969696, ""Energy"": 0.028181818181818183, ""Real Estate"": 0.028080808080808085}",0.0,0.0,0.0,leadership_liquid | sector | 12,0.6666666666666667,0.13868288989716526,0.1597222222222222,0.5231481481481481,0.3773148148148148,0.32175925925925924,0.4976851851851852,0.15046296296296297,0.6319444444444444,0.6666666666666667,0.35321759259259256,168,125,125,True,,,,,True
v11_leadership_liquid_norm_sector_h12_cap8_sector25_hold15,leadership_liquid,True,sector,sector,12,0.08,0.25,0.15,qqq_breadth,QQQ,broad,0.6,0.0,3.9670425431558147,0.21454124514964645,-0.3801341994111349,0.27251016536111555,0.8521758718293271,1.0156837695537988,0.5643829086727578,0.17296479554627128,0.7185931755755478,0.22208396694844615,0.8092160143093813,0.4271383686403106,0.9203942380591357,10.322082931533268,-0.08724818622915353,0.36366173320859696,1.4968282241010842,0.24063124921722578,-0.33840415007814983,0.2700632525609358,0.9369603437656987,1.2538392029062286,0.7110765313062953,0.5824165411899479,0.7229050075491654,0.22040770388262532,1.0937653783089427,0.5736267130219853,12.0,0.13210734371473934,0.136208928231562,0.10555528786135328,1.0,3.4912176294820716,0.28789999999999993,3.622448979591837,61.0,0.6,"{""Information Technology"": 0.14808080808080806, ""Industrials"": 0.1206060606060606, ""Financials"": 0.09838383838383839, ""Consumer Discretionary"": 0.09404040404040405, ""Health Care"": 0.09151515151515152, ""Materials"": 0.04434343434343434, ""Consumer Staples"": 0.04171717171717172, ""Utilities"": 0.041111111111111105, ""Communication"": 0.039696969696969696, ""Energy"": 0.028181818181818183, ""Real Estate"": 0.028080808080808085}",0.0,0.0,0.0,leadership_liquid | sector | 12,0.5,0.13868288989716526,0.1597222222222222,0.5231481481481481,0.3773148148148148,0.32175925925925924,0.4976851851851852,0.15046296296296297,0.6319444444444444,0.5,0.34821759259259255,169,125,125,True,,,,,True
v11_leadership_liquid_norm_sector_h16_cap8_sector30_hold05,leadership_liquid,True,sector,sector,16,0.08,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,3.702784382536155,0.2065160318099839,-0.37302695578168865,0.2666844761954289,0.8398952936331914,1.000371830314296,0.5536222747689202,0.14103584615554426,0.7221861567574852,0.21393962919665624,0.8027991667043519,0.46105126653138145,0.8953752843062927,13.76277724204436,-0.12580421873774272,0.3378585871561093,1.2476468462195185,0.21027209236597866,-0.2991348287054615,0.26256716239826916,0.8612912059965988,1.1614890339694153,0.7029341694377549,0.47400661540132055,0.7115089785212759,0.21408419049205343,1.0494121596387689,0.6290033303790706,16.0,0.0911437301067263,0.09624495943515739,0.09649954715644622,1.0,3.712222983067729,0.306125,4.969387755102041,61.0,0.5858823529411764,"{""Information Technology"": 0.14734848484848484, ""Industrials"": 0.12247474747474747, ""Financials"": 0.09797979797979797, ""Consumer Discretionary"": 0.09646464646464645, ""Health Care"": 0.09318181818181816, ""Materials"": 0.048989898989898986, ""Consumer Staples"": 0.04318181818181818, ""Communication"": 0.0422979797979798, ""Real Estate"": 0.04078282828282828, ""Utilities"": 0.03876262626262626, ""Energy"": 0.03257575757575758}",0.0,0.0,0.0,leadership_liquid | sector | 16,0.8333333333333334,0.10832373304591814,0.11342592592592593,0.5231481481481481,0.3773148148148148,0.9884259259259259,0.06481481481481481,0.11342592592592593,0.24768518518518517,0.8333333333333334,0.3459027777777778,170,135,135,True,,,,,True
v11_leadership_liquid_norm_sector_h16_cap8_sector30_hold10,leadership_liquid,True,sector,sector,16,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,3.540847744904384,0.201400122193105,-0.37302695578168865,0.26724507860929086,0.8227997770027259,0.9735311016562492,0.5399076905074199,0.12152407267662334,0.7224454759199508,0.21456910304979113,0.7830359923207508,0.4469057770289744,0.8741470811220622,13.76277724204436,-0.12603304892957856,0.33721003156210183,1.2435263170833468,0.20974888847886253,-0.2995329938075524,0.2628133607208378,0.85908334174659,1.1548569200123198,0.7002530366108001,0.4709035102621802,0.710224954397275,0.21471301990587321,1.0250100123047943,0.5953789597915741,16.0,0.09373670126190216,0.09737556410395153,0.0961788068340732,1.0,3.57125249003984,0.29450000000000004,4.755102040816326,61.0,0.5882352941176471,"{""Information Technology"": 0.14734848484848484, ""Industrials"": 0.12272727272727273, ""Financials"": 0.09583333333333333, ""Consumer Discretionary"": 0.09583333333333333, ""Health Care"": 0.0938131313131313, ""Materials"": 0.048989898989898986, ""Consumer Staples"": 0.0428030303030303, ""Communication"": 0.0422979797979798, ""Real Estate"": 0.04078282828282828, ""Utilities"": 0.04040404040404041, ""Energy"": 0.033207070707070706}",0.0,0.0,0.0,leadership_liquid | sector | 16,1.0,0.107800529158802,0.08564814814814815,0.5231481481481481,0.3773148148148148,0.9189814814814815,0.023148148148148147,0.08564814814814815,0.4976851851851852,1.0,0.34201388888888884,171,149,149,True,,,,,True
v11_leadership_liquid_norm_sector_h12_cap9_sector30_hold10,leadership_liquid,True,sector,sector,12,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,4.000822959041916,0.21553991168180886,-0.3931999645535218,0.28336239719672895,0.8331898143616192,0.9948649112674499,0.5481686956064562,0.18470603926431747,0.744489395451392,0.2289085049638344,0.8286878863692334,0.45011670400985737,0.909021986353298,10.322082931533268,-0.09744265214510184,0.3782772172500717,1.5558294761407354,0.24747805449695504,-0.33968452878145894,0.27984580859750025,0.9335726045515002,1.2562092321869545,0.7285526231787074,0.6007766544344931,0.7436883685367489,0.22735057027593228,1.132968499681539,0.5990152377179103,12.0,0.13682366943366123,0.13952308009033393,0.11021704837872005,1.0,3.8117612881806107,0.31433333333333335,3.795918367346939,61.0,0.5952941176470588,"{""Information Technology"": 0.15286195286195287, ""Industrials"": 0.12457912457912458, ""Financials"": 0.10286195286195286, ""Consumer Discretionary"": 0.09680134680134682, ""Health Care"": 0.09478114478114477, ""Materials"": 0.04511784511784511, ""Consumer Staples"": 0.04393939393939394, ""Utilities"": 0.04242424242424243, ""Communication"": 0.04208754208754208, ""Energy"": 0.030303030303030304, ""Real Estate"": 0.02828282828282828}",0.0,0.0,0.0,leadership_liquid | sector | 12,0.6666666666666667,0.1455296951768945,0.2569444444444444,0.5231481481481481,0.3773148148148148,0.2569444444444444,0.3912037037037037,0.21064814814814814,0.06712962962962964,0.6666666666666667,0.34122685185185186,172,121,121,True,,,,,True
